2026-09-11 08:29:16,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-11 12:09:28,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
2026-09-12 01:53:32,100,speed=60
